file,type,name,kind,line,lines,hasBody,branches,coverage_status,measured_lines,covered_lines
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapDocumentValidator.cs,VsaYoloClassMapDocumentValidator,ValidateClasses,MethodDeclaration,33,28,True,6,teilweise ausgeführt,16,14
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapDocumentValidator.cs,VsaYoloClassMapDocumentValidator,IsSha256,MethodDeclaration,62,3,True,0,alle messbaren Zeilen ausgeführt,2,2
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapDocumentWriter.cs,VsaYoloClassMapDocumentWriter,Write,MethodDeclaration,9,47,True,3,teilweise ausgeführt,29,25
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapDocumentWriter.cs,VsaYoloClassMapDocumentWriter,BuildClassesText,MethodDeclaration,57,7,True,1,alle messbaren Zeilen ausgeführt,4,4
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapDocumentWriter.cs,VsaYoloClassMapDocumentWriter,Serialize,MethodDeclaration,65,18,True,1,alle messbaren Zeilen ausgeführt,11,11
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapDocumentWriter.cs,VsaYoloClassMapDocumentWriter,RestoreClassesFile,MethodDeclaration,84,14,True,2,alle messbaren Zeilen ausgeführt,6,6
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,"internal static IReadOnlyDictionary<string, int> Defaults { get; } =:get",GetAccessorDeclaration,13,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,VsaYoloClassMapFileStore,ConstructorDeclaration,40,6,True,0,teilweise ausgeführt,4,3
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,VsaYoloClassMapFileStore,ConstructorDeclaration,47,4,True,0,alle messbaren Zeilen ausgeführt,2,2
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,VsaYoloClassMapFileStore,ConstructorDeclaration,52,7,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,VsaYoloClassMapFileStore,ConstructorDeclaration,60,4,True,0,nicht ausgeführt,2,0
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,VsaYoloClassMapFileStore,ConstructorDeclaration,65,8,True,0,alle messbaren Zeilen ausgeführt,7,7
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,GetClassId,MethodDeclaration,74,18,True,1,alle messbaren Zeilen ausgeführt,12,12
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,GetOrAddClassId,MethodDeclaration,93,47,True,3,alle messbaren Zeilen ausgeführt,32,32
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,GetFullMap,MethodDeclaration,141,10,True,0,alle messbaren Zeilen ausgeführt,6,6
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,ExportClassesTxtAsync,MethodDeclaration,152,11,True,0,alle messbaren Zeilen ausgeführt,9,9
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,EnsureLoaded,MethodDeclaration,164,32,True,3,alle messbaren Zeilen ausgeführt,22,22
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,Save,MethodDeclaration,197,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,CreateDefaultMap,MethodDeclaration,200,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapFileStore.cs,VsaYoloClassMapFileStore,GetMapPath,MethodDeclaration,203,6,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapResolver.cs,VsaYoloClassMapResolver,TryResolveClassId,MethodDeclaration,5,35,True,5,teilweise ausgeführt,18,15
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapResolver.cs,VsaYoloClassMapResolver,GetKeyForAddition,MethodDeclaration,41,11,True,1,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.Infrastructure/Ai/Teacher/VsaYoloClassMapResolver.cs,VsaYoloClassMapResolver,ExtractCategory,MethodDeclaration,53,22,True,8,teilweise ausgeführt,12,11
src/AuswertungPro.Next.Infrastructure/Ai/Training/AsyncPauseGate.cs,AsyncPauseGate,public bool IsPaused:get,GetAccessorDeclaration,14,5,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.Infrastructure/Ai/Training/AsyncPauseGate.cs,AsyncPauseGate,Pause,MethodDeclaration,21,5,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.Infrastructure/Ai/Training/AsyncPauseGate.cs,AsyncPauseGate,Resume,MethodDeclaration,27,11,True,0,alle messbaren Zeilen ausgeführt,6,6
src/AuswertungPro.Next.Infrastructure/Ai/Training/AsyncPauseGate.cs,AsyncPauseGate,WaitIfPausedAsync,MethodDeclaration,39,10,True,1,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.Infrastructure/Ai/Training/DelegatingKnowledgeBaseIndexer.cs,DelegatingKnowledgeBaseIndexer,DelegatingKnowledgeBaseIndexer,ConstructorDeclaration,21,9,True,0,alle messbaren Zeilen ausgeführt,8,8
src/AuswertungPro.Next.Infrastructure/Ai/Training/DelegatingKnowledgeBaseIndexer.cs,DelegatingKnowledgeBaseIndexer,IndexAsync,MethodDeclaration,32,2,True,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/DelegatingKnowledgeBaseIndexer.cs,DelegatingKnowledgeBaseIndexer,Deindex,MethodDeclaration,36,1,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/DelegatingKnowledgeBaseIndexer.cs,DelegatingKnowledgeBaseIndexer,Dispose,MethodDeclaration,38,8,True,1,nicht ausgeführt,5,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/FfmpegDurationParser.cs,FfmpegDurationParser,Parse,MethodDeclaration,23,19,True,5,teilweise ausgeführt,13,10
src/AuswertungPro.Next.Infrastructure/Ai/Training/FrameStore.cs,FrameStore,Current,PropertyDeclaration,10,1,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/FrameStore.cs,FrameStore,Use,MethodDeclaration,12,5,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.Infrastructure/Ai/Training/FrameStore.cs,FrameStore,GetFramesDir,MethodDeclaration,18,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/FrameStore.cs,FrameStore,ExtractAndStoreAsync,MethodDeclaration,21,14,True,0,alle messbaren Zeilen ausgeführt,7,7
src/AuswertungPro.Next.Infrastructure/Ai/Training/FrameStore.cs,FrameStore,SanitizeFileStem,MethodDeclaration,36,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/GuidedVerificationService.cs,GuidedVerificationService,GuidedVerificationService,ConstructorDeclaration,41,9,True,0,alle messbaren Zeilen ausgeführt,8,8
src/AuswertungPro.Next.Infrastructure/Ai/Training/GuidedVerificationService.cs,GuidedVerificationService,VerifyAsync,MethodDeclaration,54,36,True,3,nicht ausgeführt,17,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/GuidedVerificationService.cs,GuidedVerificationService,BuildPrompt,MethodDeclaration,91,48,True,4,nicht ausgeführt,42,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/GuidedVerificationService.cs,GuidedVerificationService,ParseResponse,MethodDeclaration,140,61,True,11,nicht ausgeführt,39,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/GuidedVerificationService.cs,GuidedVerificationService,FallbackResult,MethodDeclaration,202,2,True,0,nicht ausgeführt,1,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/GuidedVerificationService.cs,GuidedVerificationService,ResolveCodeDescription,MethodDeclaration,206,14,True,3,teilweise ausgeführt,8,6
src/AuswertungPro.Next.Infrastructure/Ai/Training/GuidedVerificationService.cs,GuidedVerificationService,TryResolveCatalogTitle,MethodDeclaration,221,15,True,3,teilweise ausgeführt,7,6
src/AuswertungPro.Next.Infrastructure/Ai/Training/GuidedVerificationService.cs,GuidedVerificationService,NormalizeCode,MethodDeclaration,237,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/KbReconcilePlanner.cs,KbReconcilePlanner,SelectPending,MethodDeclaration,30,11,True,1,alle messbaren Zeilen ausgeführt,7,7
src/AuswertungPro.Next.Infrastructure/Ai/Training/KbReconcilePlanner.cs,KbReconcilePlanner,IsRetryable,MethodDeclaration,48,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/KbReconcilePlanner.cs,KbReconcilePlanner,CountPending,MethodDeclaration,57,6,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.Infrastructure/Ai/Training/LegacyPersonalGoldDatabaseReader.cs,LegacyPersonalGoldDatabaseReader,ReadMissing,MethodDeclaration,9,142,True,14,teilweise ausgeführt,125,120
src/AuswertungPro.Next.Infrastructure/Ai/Training/LegacyPersonalGoldDatabaseReader.cs,LegacyPersonalGoldDatabaseReader,ReadColumns,MethodDeclaration,152,12,True,1,alle messbaren Zeilen ausgeführt,8,8
src/AuswertungPro.Next.Infrastructure/Ai/Training/LegacyPersonalGoldDatabaseReader.cs,LegacyPersonalGoldDatabaseReader,Optional,MethodDeclaration,165,6,True,1,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/LegacyPersonalGoldDatabaseReader.cs,LegacyPersonalGoldDatabaseReader,ParseRequiredUtc,MethodDeclaration,172,4,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.Infrastructure/Ai/Training/LegacyPersonalGoldDatabaseReader.cs,LegacyPersonalGoldDatabaseReader,ParseOptionalUtc,MethodDeclaration,177,8,True,1,alle messbaren Zeilen ausgeführt,7,7
src/AuswertungPro.Next.Infrastructure/Ai/Training/MeterTimelineService.cs,MeterTimelineService,MeterTimelineService,ConstructorDeclaration,26,11,True,0,alle messbaren Zeilen ausgeführt,10,10
src/AuswertungPro.Next.Infrastructure/Ai/Training/MeterTimelineService.cs,MeterTimelineService,Dispose,MethodDeclaration,38,8,True,1,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.Infrastructure/Ai/Training/MeterTimelineService.cs,MeterTimelineService,InterpolateMeter,MethodDeclaration,53,21,True,4,alle messbaren Zeilen ausgeführt,10,10
src/AuswertungPro.Next.Infrastructure/Ai/Training/MeterTimelineService.cs,MeterTimelineService,BereinigeTimeline,MethodDeclaration,82,9,True,0,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.Infrastructure/Ai/Training/MeterTimelineService.cs,MeterTimelineService,BuildTimelineAsync,MethodDeclaration,94,56,True,5,teilweise ausgeführt,36,3
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldAlbumService.cs,PersonalGoldAlbumService,LoadAsync,MethodDeclaration,17,37,True,0,alle messbaren Zeilen ausgeführt,30,30
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldAlbumService.cs,PersonalGoldAlbumService,ToAlbumItem,MethodDeclaration,55,11,True,0,alle messbaren Zeilen ausgeführt,10,10
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldAlbumService.cs,PersonalGoldAlbumService,NormalizeMainCode,MethodDeclaration,67,8,True,2,teilweise ausgeführt,4,3
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveDatabaseImporter.cs,PersonalGoldArchiveDatabaseImporter,Import,MethodDeclaration,7,79,True,1,nicht ausgeführt,68,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveDatabaseImporter.cs,PersonalGoldArchiveDatabaseImporter,PrepareInsert,MethodDeclaration,87,18,True,1,nicht ausgeführt,12,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveDatabaseImporter.cs,PersonalGoldArchiveDatabaseImporter,ReadColumns,MethodDeclaration,106,12,True,1,nicht ausgeführt,8,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,GetInventoryPath,MethodDeclaration,22,6,True,0,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,GetReceiptPath,MethodDeclaration,29,6,True,0,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,GetManifestPath,MethodDeclaration,36,6,True,0,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,GetOwnerMarkerPath,MethodDeclaration,43,3,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,GetDatabaseBackupPath,MethodDeclaration,47,3,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,GetSamplesBackupPath,MethodDeclaration,51,3,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,GetInventoryBackupPath,MethodDeclaration,55,3,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,GetReceiptBackupPath,MethodDeclaration,59,3,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,GetManifestBackupPath,MethodDeclaration,63,3,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,GetAllowedAuditPaths,MethodDeclaration,67,13,True,0,alle messbaren Zeilen ausgeführt,11,11
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,PrepareBackupsAsync,MethodDeclaration,81,69,True,1,teilweise ausgeführt,59,50
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,RestorePreimagesAsync,MethodDeclaration,151,55,True,2,nicht ausgeführt,47,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,DeleteOwnedAuditDirectory,MethodDeclaration,207,23,True,3,teilweise ausgeführt,15,12
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,WriteOptionalBackupAsync,MethodDeclaration,231,17,True,2,teilweise ausgeführt,11,10
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,WriteNewDurableBytesAsync,MethodDeclaration,249,21,True,1,teilweise ausgeführt,15,14
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,RestoreFileAsync,MethodDeclaration,271,36,True,3,nicht ausgeführt,22,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryArtifacts.cs,PersonalGoldArchiveRecoveryArtifacts,WriteReplacementBytesAsync,MethodDeclaration,308,44,True,2,nicht ausgeführt,31,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryInput.cs,PersonalGoldArchiveRecoveryInput,ValidateAndResolve,MethodDeclaration,12,64,True,10,teilweise ausgeführt,53,36
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryInput.cs,PersonalGoldArchiveRecoveryInput,EnsureActiveIsIdle,MethodDeclaration,77,25,True,2,teilweise ausgeführt,17,12
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryInput.cs,PersonalGoldArchiveRecoveryInput,EnsureUniqueIds,MethodDeclaration,103,9,True,2,teilweise ausgeführt,5,4
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryInput.cs,PersonalGoldArchiveRecoveryInput,ResolveAndValidateSourceFrames,MethodDeclaration,113,48,True,6,teilweise ausgeführt,36,30
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryInput.cs,PersonalGoldArchiveRecoveryInput,BuildCandidateFramePlansAsync,MethodDeclaration,162,65,True,5,teilweise ausgeführt,50,41
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryInput.cs,PersonalGoldArchiveRecoveryInput,ReadPreimagesAsync,MethodDeclaration,228,23,True,0,alle messbaren Zeilen ausgeführt,18,18
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryInput.cs,PersonalGoldArchiveRecoveryInput,CreatePreparingTransaction,MethodDeclaration,252,40,True,0,alle messbaren Zeilen ausgeführt,33,33
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryInput.cs,PersonalGoldArchiveRecoveryInput,ReadOptionalStableBytesAsync,MethodDeclaration,293,17,True,2,teilweise ausgeführt,12,11
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryInput.cs,PersonalGoldArchiveRecoveryInput,ReadPreviousActiveRootFromArchiveMarker,MethodDeclaration,311,41,True,3,teilweise ausgeführt,29,23
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryJournalStore.cs,PersonalGoldArchiveRecoveryJournalStore,Exists,MethodDeclaration,10,12,True,1,teilweise ausgeführt,9,7
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryJournalStore.cs,PersonalGoldArchiveRecoveryJournalStore,WriteAsync,MethodDeclaration,23,36,True,3,teilweise ausgeführt,27,22
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryJournalStore.cs,PersonalGoldArchiveRecoveryJournalStore,ReadAsync,MethodDeclaration,60,38,True,2,teilweise ausgeführt,23,17
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryJournalStore.cs,PersonalGoldArchiveRecoveryJournalStore,DeleteOwnedAsync,MethodDeclaration,99,19,True,1,teilweise ausgeführt,13,11
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryJournalStore.cs,PersonalGoldArchiveRecoveryJournalStore,GetJournalSafetyRoot,MethodDeclaration,119,4,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryOutput.cs,PersonalGoldArchiveRecoveryOutput,CopyCandidateFramesAsync,MethodDeclaration,13,53,True,3,nicht ausgeführt,41,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryOutput.cs,PersonalGoldArchiveRecoveryOutput,VerifyRecoveredState,MethodDeclaration,67,52,True,6,nicht ausgeführt,34,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryOutput.cs,PersonalGoldArchiveRecoveryOutput,WriteReceiptAsync,MethodDeclaration,120,36,True,0,nicht ausgeführt,28,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryService.cs,PersonalGoldArchiveRecoveryService,PersonalGoldArchiveRecoveryService,ConstructorDeclaration,19,6,True,0,alle messbaren Zeilen ausgeführt,2,2
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryService.cs,PersonalGoldArchiveRecoveryService,PersonalGoldArchiveRecoveryService,ConstructorDeclaration,26,12,True,0,alle messbaren Zeilen ausgeführt,11,11
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryService.cs,PersonalGoldArchiveRecoveryService,ResolveTransactionJournalPath,MethodDeclaration,39,3,True,0,alle messbaren Zeilen ausgeführt,2,2
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryService.cs,PersonalGoldArchiveRecoveryService,RecoverAsync,MethodDeclaration,43,212,True,11,teilweise ausgeführt,178,90
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryService.cs,PersonalGoldArchiveRecoveryService,NotifyTransactionStep,MethodDeclaration,256,15,True,2,nicht ausgeführt,9,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryService.cs,PersonalGoldArchiveRecoveryService,Success,MethodDeclaration,272,16,True,0,alle messbaren Zeilen ausgeführt,9,9
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryService.cs,PersonalGoldArchiveRecoveryService,Failure,MethodDeclaration,289,12,True,0,alle messbaren Zeilen ausgeführt,9,9
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,PersonalGoldArchiveRecoveryTransaction,ConstructorDeclaration,18,9,True,0,alle messbaren Zeilen ausgeführt,8,8
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,ResolveJournalPath,MethodDeclaration,28,5,True,0,alle messbaren Zeilen ausgeführt,4,4
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,GetInventoryPath,MethodDeclaration,34,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,GetReceiptPath,MethodDeclaration,37,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,GetManifestPath,MethodDeclaration,40,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,HashBytes,MethodDeclaration,43,3,True,0,alle messbaren Zeilen ausgeführt,2,2
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,PrepareBackupsAsync,MethodDeclaration,47,30,True,0,teilweise ausgeführt,24,7
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,WriteJournalAsync,MethodDeclaration,78,12,True,0,alle messbaren Zeilen ausgeführt,7,7
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,RecoverPendingAsync,MethodDeclaration,91,19,True,2,teilweise ausgeführt,11,3
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,RollBackAsync,MethodDeclaration,111,42,True,2,teilweise ausgeführt,32,16
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryTransaction.cs,PersonalGoldArchiveRecoveryTransaction,DeleteJournalAsync,MethodDeclaration,154,6,True,0,nicht ausgeführt,3,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryValidator.cs,PersonalGoldArchiveRecoveryValidator,ValidateJournal,MethodDeclaration,9,96,True,10,teilweise ausgeführt,81,67
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryValidator.cs,PersonalGoldArchiveRecoveryValidator,ValidatePreparedArtifactsAsync,MethodDeclaration,106,44,True,1,nicht ausgeführt,39,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryValidator.cs,PersonalGoldArchiveRecoveryValidator,ValidateOwnedAuditDirectory,MethodDeclaration,151,45,True,6,teilweise ausgeführt,31,19
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryValidator.cs,PersonalGoldArchiveRecoveryValidator,ValidateFrameRollbackStateAsync,MethodDeclaration,197,30,True,5,nicht ausgeführt,16,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryValidator.cs,PersonalGoldArchiveRecoveryValidator,ValidateOptionalBackupAsync,MethodDeclaration,228,16,True,2,nicht ausgeführt,7,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryValidator.cs,PersonalGoldArchiveRecoveryValidator,ValidateFileHashAsync,MethodDeclaration,245,14,True,2,nicht ausgeführt,8,0
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryValidator.cs,PersonalGoldArchiveRecoveryValidator,EnsureMutationPathsAreSafe,MethodDeclaration,260,25,True,2,alle messbaren Zeilen ausgeführt,17,17
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryValidator.cs,PersonalGoldArchiveRecoveryValidator,EnsureCanonicalPath,MethodDeclaration,286,15,True,1,teilweise ausgeführt,8,6
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryValidator.cs,PersonalGoldArchiveRecoveryValidator,EnsureCanonicalSelfPath,MethodDeclaration,302,12,True,1,teilweise ausgeführt,8,6
src/AuswertungPro.Next.Infrastructure/Ai/Training/PersonalGoldArchiveRecoveryValidator.cs,PersonalGoldArchiveRecoveryValidator,ValidateOptionalPreimage,MethodDeclaration,315,11,True,2,teilweise ausgeführt,6,4
