file,type,name,kind,line,lines,hasBody,branches
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionCorrectionCodeSelectionWorkflow.cs,LiveDetectionCorrectionCodeSelectionWorkflow,Select,MethodDeclaration,20,9,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionCorrectionCodeSelectionWorkflow.cs,LiveDetectionCorrectionCodeSelectionWorkflow,Select,MethodDeclaration,30,21,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDialogService.cs,LiveDetectionDialogService,LiveDetectionDialogService,ConstructorDeclaration,10,7,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDialogService.cs,LiveDetectionDialogService,ShowRuntimeSettingsLoadFailed,MethodDeclaration,18,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDialogService.cs,LiveDetectionDialogService,ShowDisabled,MethodDeclaration,21,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDialogService.cs,LiveDetectionDialogService,ShowStartFailed,MethodDeclaration,24,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDialogService.cs,LiveDetectionDialogService,ShowCodeCatalogUnavailable,MethodDeclaration,27,5,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDialogServiceFactory.cs,LiveDetectionDialogServiceFactory,Create,MethodDeclaration,7,4,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,QuickScanSeverityColor,MethodDeclaration,10,13,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,BuildQuickScanTooltip,MethodDeclaration,24,10,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,BuildDetectionStatusText,MethodDeclaration,35,10,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,BuildCodingNoDamageStatusText,MethodDeclaration,46,4,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,BuildCodingFindingsStatusText,MethodDeclaration,51,4,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,BuildFindingSummaryText,MethodDeclaration,56,3,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,CompactModelName,MethodDeclaration,60,11,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,BuildDetectionLabel,MethodDeclaration,72,17,True,7
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,BuildFindingAssignmentTooltip,MethodDeclaration,90,4,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,BuildDetectionConfirmationTitle,MethodDeclaration,95,11,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,BuildDetectionConfirmationDetails,MethodDeclaration,107,8,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,DetectionSeverityColor,MethodDeclaration,116,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionDisplayPolicy.cs,LiveDetectionDisplayPolicy,FormatDetectionSeverity,MethodDeclaration,119,9,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionErrorWorkflow.cs,LiveDetectionErrorWorkflowResult,Handled,PropertyDeclaration,25,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionErrorWorkflow.cs,LiveDetectionErrorWorkflow,Execute,MethodDeclaration,30,23,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionGeometryMapper.cs,LiveDetectionGeometryMapper,ParseClockHour,MethodDeclaration,13,18,True,6
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionGeometryMapper.cs,LiveDetectionGeometryMapper,BuildRingSectorGeometry,MethodDeclaration,32,8,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionGeometryMapper.cs,LiveDetectionGeometryMapper,ClockHourToAngleDegrees,MethodDeclaration,41,5,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionGeometryMapper.cs,LiveDetectionGeometryMapper,DegToRad,MethodDeclaration,47,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionGeometryMapper.cs,LiveDetectionGeometryMapper,EstimateClockFromOverlayCenter,MethodDeclaration,49,14,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionGeometryMapper.cs,LiveDetectionGeometryMapper,BoxContainsVanishingPoint,MethodDeclaration,64,11,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionGeometryMapper.cs,LiveDetectionGeometryMapper,BBoxFromClockPosition,MethodDeclaration,76,23,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionGeometryMapper.cs,LiveDetectionGeometryMapper,BBoxFromOverlay,MethodDeclaration,100,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionGeometryMapper.cs,LiveDetectionGeometryMapper,BBoxToCanvasRect,MethodDeclaration,103,20,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionGeometryMapper.cs,LiveDetectionGeometryMapper,ClickToClockPosition,MethodDeclaration,124,15,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionHideStatusTimerWorkflow.cs,LiveDetectionHideStatusTimerWorkflow,Schedule,MethodDeclaration,25,15,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionHideStatusTimerWorkflow.cs,LiveDetectionHideStatusTimerWorkflow,Schedule,MethodDeclaration,41,14,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionInferenceWorkflow.cs,LiveDetectionInferenceWorkflowResult,HasResult,PropertyDeclaration,30,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionInferenceWorkflow.cs,LiveDetectionInferenceWorkflow,ExecuteAsync,MethodDeclaration,35,34,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkActivationWorkflow.cs,LiveDetectionManualMarkActivationWorkflow,Execute,MethodDeclaration,36,31,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkCompletionCommandWorkflow.cs,LiveDetectionManualMarkCompletionCommandResult,Completed,PropertyDeclaration,28,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkCompletionCommandWorkflow.cs,LiveDetectionManualMarkCompletionCommandWorkflow,public static TimeSpan SegmentPreviewDelay { get; } = TimeSpan.FromSeconds(3);:get,GetAccessorDeclaration,33,1,False,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkCompletionCommandWorkflow.cs,LiveDetectionManualMarkCompletionCommandWorkflow,DelayAfterSegmentPreviewAsync,MethodDeclaration,35,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkCompletionCommandWorkflow.cs,LiveDetectionManualMarkCompletionCommandWorkflow,ExecuteAsync,MethodDeclaration,38,36,True,4
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkCompletionCommandWorkflow.cs,LiveDetectionManualMarkCompletionCommandWorkflow,Result,MethodDeclaration,75,3,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkCompletionWorkflow.cs,LiveDetectionManualMarkCompletionWorkflow,Execute,MethodDeclaration,30,24,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkDeactivationWorkflow.cs,LiveDetectionManualMarkDeactivationWorkflow,Execute,MethodDeclaration,30,23,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkEventAppender.cs,LiveDetectionManualMarkEventAppender,Apply,MethodDeclaration,10,18,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkTrainingCommandWorkflow.cs,LiveDetectionManualMarkTrainingCommandResult,Saved,PropertyDeclaration,22,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkTrainingCommandWorkflow.cs,LiveDetectionManualMarkTrainingCommandResult,ReturnValue,PropertyDeclaration,24,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkTrainingCommandWorkflow.cs,LiveDetectionManualMarkTrainingCommandWorkflow,ExecuteAsync,MethodDeclaration,29,23,True,3
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkTrainingCommandWorkflow.cs,LiveDetectionManualMarkTrainingCommandWorkflow,Result,MethodDeclaration,53,3,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkTrainingResultWorkflow.cs,LiveDetectionManualMarkTrainingResultWorkflowResult,Saved,PropertyDeclaration,15,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkTrainingResultWorkflow.cs,LiveDetectionManualMarkTrainingResultWorkflowResult,ReturnValue,PropertyDeclaration,17,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkTrainingResultWorkflow.cs,LiveDetectionManualMarkTrainingResultWorkflow,Execute,MethodDeclaration,22,13,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkTrainingResultWorkflow.cs,LiveDetectionManualMarkTrainingResultWorkflow,Result,MethodDeclaration,36,3,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkTrainingWorkflow.cs,LiveDetectionManualMarkTrainingWorkflow,SaveAsync,MethodDeclaration,17,69,True,6
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionManualMarkTrainingWorkflow.cs,LiveDetectionManualMarkTrainingWorkflow,NotSaved,MethodDeclaration,87,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkBoxSegmentationWorkflow.cs,LiveDetectionMarkBoxSegmentationWorkflow,ExecuteAsync,MethodDeclaration,32,36,True,3
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkBoxSegmentationWorkflow.cs,LiveDetectionMarkBoxSegmentationWorkflow,Result,MethodDeclaration,69,4,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkCatalogDisplayWorkflow.cs,LiveDetectionMarkCatalogDisplayWorkflow,TryOpen,MethodDeclaration,25,13,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkCatalogDisplayWorkflow.cs,LiveDetectionMarkCatalogDisplayWorkflow,TryOpen,MethodDeclaration,39,33,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkCatalogOpenWorkflow.cs,LiveDetectionMarkCatalogOpenWorkflowResult,Handled,PropertyDeclaration,30,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkCatalogOpenWorkflow.cs,LiveDetectionMarkCatalogOpenWorkflow,ExecuteCanvasClick,MethodDeclaration,35,18,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkCatalogOpenWorkflow.cs,LiveDetectionMarkCatalogOpenWorkflow,ExecuteFindingClick,MethodDeclaration,54,9,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkCatalogOpenWorkflow.cs,LiveDetectionMarkCatalogOpenWorkflow,Open,MethodDeclaration,64,11,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkCatalogOpenWorkflow.cs,LiveDetectionMarkCatalogOpenWorkflow,Ignored,MethodDeclaration,76,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkCatalogWorkflowService.cs,LiveDetectionMarkCatalogWorkflowService,LiveDetectionMarkCatalogWorkflowService,ConstructorDeclaration,19,15,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkCatalogWorkflowService.cs,LiveDetectionMarkCatalogWorkflowService,TryOpen,MethodDeclaration,35,30,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkCatalogWorkflowServiceFactory.cs,LiveDetectionMarkCatalogWorkflowServiceFactory,Create,MethodDeclaration,10,14,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkOverlayReadyWorkflow.cs,LiveDetectionMarkOverlayReadyResult,Created,PropertyDeclaration,43,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkOverlayReadyWorkflow.cs,LiveDetectionMarkOverlayReadyWorkflow,Execute,MethodDeclaration,48,22,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkOverlayReadyWorkflow.cs,LiveDetectionMarkOverlayReadyWorkflow,Execute,MethodDeclaration,71,16,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkOverlayReadyWorkflow.cs,LiveDetectionMarkOverlayReadyWorkflow,Result,MethodDeclaration,88,3,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkSamMaskRenderWorkflow.cs,LiveDetectionMarkSamMaskRenderWorkflow,Execute,MethodDeclaration,30,31,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionMarkSamMaskRenderWorkflow.cs,LiveDetectionMarkSamMaskRenderWorkflow,Result,MethodDeclaration,62,3,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionOsdMeterStatusWorkflow.cs,LiveDetectionOsdMeterStatusWorkflowResult,ScheduledReset,PropertyDeclaration,32,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionOsdMeterStatusWorkflow.cs,LiveDetectionOsdMeterStatusWorkflow,Show,MethodDeclaration,37,19,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionOsdMeterStatusWorkflow.cs,LiveDetectionOsdMeterStatusWorkflow,Show,MethodDeclaration,57,25,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionOverlayControls.cs,LiveDetectionOverlayControls,Show,MethodDeclaration,8,6,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionOverlayRenderer.cs,LiveDetectionOverlayRenderer,Render,MethodDeclaration,14,103,True,6
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionOverlayRenderer.cs,LiveDetectionOverlayRenderer,AddDetectionCornerMarkers,MethodDeclaration,118,27,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionOverlayRenderer.cs,LiveDetectionOverlayRenderer,AddCorner,LocalFunctionStatement,131,13,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionPulseWorkflow.cs,LiveDetectionPulseWorkflowResult,Changed,PropertyDeclaration,23,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionPulseWorkflow.cs,LiveDetectionPulseWorkflow,Start,MethodDeclaration,29,14,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionPulseWorkflow.cs,LiveDetectionPulseWorkflow,Stop,MethodDeclaration,44,9,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionPulseWorkflow.cs,LiveDetectionPulseWorkflow,Result,MethodDeclaration,54,3,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionResultWorkflow.cs,LiveDetectionResultWorkflowResult,Handled,PropertyDeclaration,33,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionResultWorkflow.cs,LiveDetectionResultWorkflow,Execute,MethodDeclaration,38,42,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionRunCommandWorkflow.cs,LiveDetectionRunCommandResult,Completed,PropertyDeclaration,38,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionRunCommandWorkflow.cs,LiveDetectionRunCommandWorkflow,ExecuteAsync,MethodDeclaration,43,97,True,6
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionRunCommandWorkflow.cs,LiveDetectionRunCommandWorkflow,EndDetectionOnce,LocalFunctionStatement,60,8,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionRunCommandWorkflow.cs,LiveDetectionRunCommandWorkflow,Result,MethodDeclaration,141,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionRuntimeFactory.cs,LiveDetectionRuntimeFactory,CreateAsync,MethodDeclaration,17,9,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionRuntimeFactory.cs,LiveDetectionRuntimeFactory,CreateAsync,MethodDeclaration,27,34,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionRuntimeFactory.cs,LiveDetectionRuntimeFactory,CreateClient,MethodDeclaration,62,6,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionRuntimeFactory.cs,LiveDetectionRuntimeFactory,ResolveTimeout,MethodDeclaration,69,4,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionRuntimeStartWorkflow.cs,LiveDetectionRuntimeStartWorkflow,Start,MethodDeclaration,26,23,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionSnapshotWorkflow.cs,LiveDetectionSnapshotWorkflowResult,HasSnapshot,PropertyDeclaration,26,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionSnapshotWorkflow.cs,LiveDetectionSnapshotWorkflow,Handle,MethodDeclaration,31,25,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionStartupDisplayWorkflow.cs,LiveDetectionStartupDisplayWorkflow,StartAsync,MethodDeclaration,12,9,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionStartupDisplayWorkflow.cs,LiveDetectionStartupDisplayWorkflow,StartAsync,MethodDeclaration,22,9,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionStartupDisplayWorkflow.cs,LiveDetectionStartupDisplayWorkflow,StartAsync,MethodDeclaration,32,21,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionStartupWorkflow.cs,LiveDetectionStartupWorkflow,StartAsync,MethodDeclaration,13,43,True,3
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionStopUiWorkflow.cs,LiveDetectionStopUiWorkflowResult,UpdatedUi,PropertyDeclaration,29,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionStopUiWorkflow.cs,LiveDetectionStopUiWorkflow,Execute,MethodDeclaration,34,24,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTeacherAnnotationFactory.cs,LiveDetectionTeacherAnnotationFactory,CreateManualMark,MethodDeclaration,11,28,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTeacherAnnotationFactory.cs,LiveDetectionTeacherAnnotationFactory,CreateDetection,MethodDeclaration,40,24,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTeacherAnnotationFactory.cs,LiveDetectionTeacherAnnotationFactory,CreateCorrectedDetection,MethodDeclaration,65,24,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTeacherAnnotationFactory.cs,LiveDetectionTeacherAnnotationFactory,CreateImportConfirmation,MethodDeclaration,90,14,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTeacherAnnotationFactory.cs,LiveDetectionTeacherAnnotationFactory,ParseClock,MethodDeclaration,105,6,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTickStartWorkflow.cs,LiveDetectionTickStartWorkflowResult,Started,PropertyDeclaration,23,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTickStartWorkflow.cs,LiveDetectionTickStartWorkflow,Start,MethodDeclaration,28,20,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTimerDispatchWorkflow.cs,LiveDetectionTimerDispatchWorkflowResult,Dispatched,PropertyDeclaration,21,1,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTimerDispatchWorkflow.cs,LiveDetectionTimerDispatchWorkflow,Execute,MethodDeclaration,28,18,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTimerPolicy.cs,LiveDetectionTimerPolicy,ShouldRunTick,MethodDeclaration,5,18,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingAnnotationWriter.cs,ILiveDetectionTrainingAnnotationWriter,SaveAcceptedAsync,MethodDeclaration,12,5,False,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingAnnotationWriter.cs,ILiveDetectionTrainingAnnotationWriter,SaveCorrectedAsync,MethodDeclaration,18,6,False,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingAnnotationWriter.cs,ILiveDetectionTrainingAnnotationWriter,SaveManualMarkAsync,MethodDeclaration,25,8,False,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingAnnotationWriter.cs,LiveDetectionTrainingAnnotationWriter,LiveDetectionTrainingAnnotationWriter,ConstructorDeclaration,42,12,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingAnnotationWriter.cs,LiveDetectionTrainingAnnotationWriter,CreateDefault,MethodDeclaration,55,12,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingAnnotationWriter.cs,LiveDetectionTrainingAnnotationWriter,SaveAcceptedAsync,MethodDeclaration,68,27,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingAnnotationWriter.cs,LiveDetectionTrainingAnnotationWriter,SaveCorrectedAsync,MethodDeclaration,96,28,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingAnnotationWriter.cs,LiveDetectionTrainingAnnotationWriter,SaveManualMarkAsync,MethodDeclaration,125,35,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingExportPlanner.cs,LiveDetectionTrainingExportPlanner,LiveDetectionTrainingExportPlanner,ConstructorDeclaration,18,4,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingExportPlanner.cs,LiveDetectionTrainingExportPlanner,PlanAccepted,MethodDeclaration,23,7,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingExportPlanner.cs,LiveDetectionTrainingExportPlanner,PlanCorrected,MethodDeclaration,31,5,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingExportPlanner.cs,LiveDetectionTrainingExportPlanner,GetClassId,MethodDeclaration,37,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingExportPlanner.cs,LiveDetectionTrainingExportPlanner,GetOrAddClassId,MethodDeclaration,40,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingExportPlanner.cs,LiveDetectionTrainingExportPlanner,BuildAccepted,MethodDeclaration,43,6,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingExportPlanner.cs,LiveDetectionTrainingExportPlanner,BuildCorrected,MethodDeclaration,50,7,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingExportPlanner.cs,LiveDetectionTrainingExportPlanner,CreateAnnotationId,MethodDeclaration,58,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingExportPlanner.cs,LiveDetectionTrainingExportPlanner,Build,MethodDeclaration,61,9,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingFrameExporter.cs,LiveDetectionTrainingFrameExporter,LiveDetectionTrainingFrameExporter,ConstructorDeclaration,12,7,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingFrameExporter.cs,LiveDetectionTrainingFrameExporter,ExportAsync,MethodDeclaration,20,25,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveDetectionTrainingFrameExporter.cs,LiveDetectionTrainingFrameExporter,DefaultTempFramePath,MethodDeclaration,46,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveFrameRingOverlayRenderer.cs,LiveFrameRingOverlayRenderer,Draw,MethodDeclaration,50,33,True,2
src/AuswertungPro.Next.UI/Ai/Live/LiveFrameRingOverlayRenderer.cs,LiveFrameRingOverlayRenderer,DrawFinding,MethodDeclaration,84,27,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveFrameRingOverlayRenderer.cs,LiveFrameRingOverlayRenderer,AddGuides,MethodDeclaration,112,32,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveFrameRingOverlayRenderer.cs,LiveFrameRingOverlayRenderer,CreateGuide,MethodDeclaration,145,11,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveFrameRingOverlayRenderer.cs,LiveFrameRingOverlayRenderer,DrawFindingCore,MethodDeclaration,157,63,True,3
src/AuswertungPro.Next.UI/Ai/Live/LiveFrameRingOverlayRenderer.cs,LiveFrameRingOverlayRenderer,CreateLabel,MethodDeclaration,221,32,True,1
src/AuswertungPro.Next.UI/Ai/Live/LiveFrameRingOverlayRenderer.cs,LiveFrameRingOverlayRenderer,ResolveStyle,MethodDeclaration,254,8,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveFrameRingOverlayRenderer.cs,LiveFrameRingOverlayRenderer,BuildDetailLabel,MethodDeclaration,263,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveFrameRingOverlayRenderer.cs,LiveFrameRingOverlayRenderer,Center,MethodDeclaration,266,5,True,0
src/AuswertungPro.Next.UI/Ai/Live/LiveFrameRingOverlayRenderer.cs,LiveFrameRingOverlayRenderer.RingLayout,Create,MethodDeclaration,280,11,True,0
src/AuswertungPro.Next.UI/Ai/Live/OverlayCanvasPosition.cs,OverlayCanvasPosition,Clamp,MethodDeclaration,7,2,True,0
src/AuswertungPro.Next.UI/Ai/Live/VisionModelSelectionPolicy.cs,VisionModelSelectionPolicy,Select,MethodDeclaration,5,22,True,4
src/AuswertungPro.Next.UI/Ai/Pipeline/PipelineHealthUiStateFactory.cs,PipelineHealthUiStateFactory,Create,MethodDeclaration,23,16,True,0
src/AuswertungPro.Next.UI/Ai/Pipeline/PipelineHealthUiStateFactory.cs,PipelineHealthUiStateFactory,CreateDetails,MethodDeclaration,40,32,True,8
src/AuswertungPro.Next.UI/Ai/Pipeline/PipelineHealthUiStateFactory.cs,PipelineHealthUiStateFactory,OkBad,LocalFunctionStatement,42,1,True,1
src/AuswertungPro.Next.UI/Ai/Pipeline/PipelineHealthUiStateFactory.cs,PipelineHealthUiStateFactory,Loaded,LocalFunctionStatement,43,1,True,1
src/AuswertungPro.Next.UI/Ai/Pipeline/SamMaskRenderer.cs,SamMaskRenderer.RenderOptions,public static RenderOptions WinCanStyle { get; } = new(:get,GetAccessorDeclaration,59,1,False,0
src/AuswertungPro.Next.UI/Ai/Pipeline/SamMaskRenderer.cs,SamMaskRenderer,WinCanStyleOptions,PropertyDeclaration,94,1,True,0
src/AuswertungPro.Next.UI/Ai/Pipeline/SamMaskRenderer.cs,SamMaskRenderer,DecodeRle,MethodDeclaration,112,2,True,0
src/AuswertungPro.Next.UI/Ai/Pipeline/SamMaskRenderer.cs,SamMaskRenderer,ExtractContourGeometry,MethodDeclaration,122,77,True,8
src/AuswertungPro.Next.UI/Ai/Pipeline/SamMaskRenderer.cs,SamMaskRenderer,ExtractFillGeometry,MethodDeclaration,204,54,True,4
src/AuswertungPro.Next.UI/Ai/Pipeline/SamMaskRenderer.cs,SamMaskRenderer,DecideVisualMode,MethodDeclaration,266,28,True,1
src/AuswertungPro.Next.UI/Ai/Pipeline/SamMaskRenderer.cs,SamMaskRenderer,RenderCandidates,MethodDeclaration,300,60,True,6
src/AuswertungPro.Next.UI/Ai/Pipeline/SamMaskRenderer.cs,SamMaskRenderer,RenderMasks,MethodDeclaration,365,33,True,2
